Nov. 30 2016,160.70B
Nov. 29 2016,158.22B
Nov. 28 2016,158.07B
Nov. 25 2016,161.81B
Nov. 23 2016,161.55B
Nov. 22 2016,159.87B
Nov. 21 2016,158.27B
Nov. 18 2016,158.05B
Nov. 17 2016,158.02B
Nov. 16 2016,155.68B
Nov. 15 2016,158.02B
Nov. 14 2016,155.82B
Nov. 11 2016,150.55B
Nov. 10 2016,152.77B
Nov. 9 2016,147.02B
Nov. 8 2016,142.23B
Nov. 7 2016,141.97B
Nov. 4 2016,137.27B
Nov. 3 2016,137.33B
Nov. 2 2016,138.33B
Nov. 1 2016,139.47B
Oct. 31 2016,140.06B
Oct. 28 2016,141.23B
Oct. 27 2016,142.29B
Oct. 26 2016,142.52B
Oct. 25 2016,141.32B
Oct. 24 2016,141.29B
Oct. 21 2016,141.26B
Oct. 20 2016,141.29B
Oct. 19 2016,141.00B
Oct. 18 2016,139.61B
Oct. 17 2016,138.50B
Oct. 14 2016,138.53B
Oct. 13 2016,138.13B
Oct. 12 2016,138.78B
Oct. 11 2016,139.61B
Oct. 10 2016,141.20B
Oct. 7 2016,140.43B
Oct. 6 2016,139.84B
Oct. 5 2016,138.64B
Oct. 4 2016,136.07B
Oct. 3 2016,134.02B
Sept. 30 2016,134.59B
Sept. 29 2016,133.07B
Sept. 28 2016,136.17B
Sept. 27 2016,134.72B
Sept. 26 2016,133.33B
Sept. 23 2016,136.99B
Sept. 22 2016,136.87B
Sept. 21 2016,136.26B
Sept. 20 2016,135.22B
Sept. 19 2016,135.36B
Sept. 16 2016,134.84B
Sept. 15 2016,136.79B
Sept. 14 2016,135.83B
Sept. 13 2016,136.32B
Sept. 12 2016,138.85B
Sept. 9 2016,137.05B
Sept. 8 2016,138.85B
Sept. 7 2016,137.95B
Sept. 6 2016,137.40B
Sept. 2 2016,138.03B
Sept. 1 2016,137.60B
Aug. 31 2016,138.70B
Aug. 30 2016,139.17B
Aug. 29 2016,137.31B
Aug. 26 2016,136.87B
Aug. 25 2016,135.74B
Aug. 24 2016,135.56B
Aug. 23 2016,135.36B
Aug. 22 2016,135.56B
Aug. 19 2016,135.19B
Aug. 18 2016,135.10B
Aug. 17 2016,135.48B
Aug. 16 2016,135.45B
Aug. 15 2016,134.78B
Aug. 12 2016,132.43B
Aug. 11 2016,132.86B
Aug. 10 2016,132.05B
Aug. 9 2016,133.36B
Aug. 8 2016,133.53B
Aug. 5 2016,132.83B
Aug. 4 2016,127.37B
Aug. 3 2016,127.52B
Aug. 2 2016,124.90B
Aug. 1 2016,126.15B
July 29 2016,127.28B
July 28 2016,128.07B
July 27 2016,128.68B
July 26 2016,128.27B
July 25 2016,127.95B
July 22 2016,128.71B
July 21 2016,128.21B
July 20 2016,129.20B
July 19 2016,128.85B
July 18 2016,129.49B
July 15 2016,128.80B
July 14 2016,129.14B
July 13 2016,125.89B
July 12 2016,126.21B
July 11 2016,122.87B
July 8 2016,121.97B
July 7 2016,119.96B
July 6 2016,119.29B
July 5 2016,118.48B
July 1 2016,122.52B
June 30 2016,123.16B
June 29 2016,123.62B
June 28 2016,118.69B
June 27 2016,112.94B
June 24 2016,118.28B
June 23 2016,130.49B
June 22 2016,125.26B
June 21 2016,125.97B
June 20 2016,125.61B
June 17 2016,124.68B
June 16 2016,123.62B
June 15 2016,123.30B
June 14 2016,123.15B
June 13 2016,126.67B
June 10 2016,128.84B
June 9 2016,132.10B
June 8 2016,133.72B
June 7 2016,133.66B
June 6 2016,134.24B
June 3 2016,133.22B
June 2 2016,137.85B
June 1 2016,137.77B
May 31 2016,136.68B
May 27 2016,136.71B
May 26 2016,135.33B
May 25 2016,137.77B
May 24 2016,134.60B
May 23 2016,132.39B
May 20 2016,131.78B
May 19 2016,132.25B
May 18 2016,134.63B
May 17 2016,128.26B
May 16 2016,126.64B
May 13 2016,126.52B
May 12 2016,129.14B
May 11 2016,130.52B
May 10 2016,131.60B
May 9 2016,128.81B
May 6 2016,130.34B
May 5 2016,129.81B
May 4 2016,131.07B
May 3 2016,133.74B
May 2 2016,137.00B
April 29 2016,135.83B
April 28 2016,137.15B
April 27 2016,138.91B
April 26 2016,138.24B
April 25 2016,137.03B
April 22 2016,137.85B
April 21 2016,136.77B
April 20 2016,137.18B
April 19 2016,133.92B
April 18 2016,132.39B
April 15 2016,131.84B
April 14 2016,132.01B
April 13 2016,129.87B
April 12 2016,122.97B
April 11 2016,120.68B
April 8 2016,118.78B
April 7 2016,118.19B
April 6 2016,122.86B
April 5 2016,121.83B
April 4 2016,123.44B
April 1 2016,124.65B
March 31 2016,122.53B
March 30 2016,123.18B
March 29 2016,122.71B
March 28 2016,123.30B
March 24 2016,123.35B
March 23 2016,124.62B
March 22 2016,127.59B
March 21 2016,128.24B
March 18 2016,128.06B
March 17 2016,126.03B
March 16 2016,124.21B
March 15 2016,125.27B
March 14 2016,125.50B
March 11 2016,126.44B
March 10 2016,121.68B
March 9 2016,121.03B
March 8 2016,120.74B
March 7 2016,125.33B
March 4 2016,125.97B
March 3 2016,125.97B
March 2 2016,124.18B
March 1 2016,121.38B
Feb. 29 2016,114.27B
Feb. 26 2016,116.45B
Feb. 25 2016,113.86B
Feb. 24 2016,112.29B
Feb. 23 2016,112.68B
Feb. 22 2016,116.51B
Feb. 19 2016,114.95B
Feb. 18 2016,114.74B
Feb. 17 2016,117.28B
Feb. 16 2016,114.65B
Feb. 12 2016,110.67B
Feb. 11 2016,103.13B
Feb. 10 2016,110.29B
Feb. 9 2016,110.58B
Feb. 8 2016,111.47B
Feb. 5 2016,117.51B
Feb. 4 2016,120.25B
Feb. 3 2016,118.99B
Feb. 2 2016,119.16B
Feb. 1 2016,125.24B
Jan. 29 2016,125.75B
Jan. 28 2016,119.28B
Jan. 27 2016,119.78B
Jan. 26 2016,119.61B
Jan. 25 2016,116.80B
Jan. 22 2016,121.26B
Jan. 21 2016,118.57B
Jan. 20 2016,119.58B
Jan. 19 2016,123.86B
Jan. 15 2016,125.43B
Jan. 14 2016,134.02B
Jan. 13 2016,133.46B
Jan. 12 2016,138.45B
Jan. 11 2016,138.36B
Jan. 8 2016,136.23B
Jan. 7 2016,140.46B
Jan. 6 2016,148.02B
Jan. 5 2016,150.20B
Jan. 4 2016,151.00B
Dec. 31 2015,152.83B
Dec. 30 2015,155.80B
Dec. 29 2015,157.83B
Dec. 28 2015,156.04B
Dec. 24 2015,157.02B
Dec. 23 2015,156.78B
Dec. 22 2015,154.94B
Dec. 21 2015,154.28B
Dec. 18 2015,152.55B
Dec. 17 2015,157.41B
Dec. 16 2015,160.57B
Dec. 15 2015,156.46B
Dec. 14 2015,152.23B
Dec. 11 2015,152.26B
