Date,Open,High,Low,Close,Adj Close,PE Ratio,EV to EBIT,Operating_Earning_Yield,PEG Ratio,PS Ratio,Market Cap,Operating Yields,Price to book value,EV to revenues,Dividend_yield
3/7/2014,52.25,52.5,51.009998,51.459999,44.405552,20.1,15.37,0.07,,4.574,81.75B,0.05,18.2,4.607,0.03
3/10/2014,51.900002,51.900002,50.860001,51.66,44.578136,20.18,15.43,0.07,,4.526,82.06B,0.05,18.27,4.624,0.03
3/11/2014,51.68,52.139999,51.5,51.75,44.6558,20.21,15.45,0.07,,4.503,82.21B,0.05,18.3,4.632,0.03
3/12/2014,51.459999,51.740002,51.07,51.639999,44.560875,20.17,15.49,0.07,,4.534,82.42B,0.05,18.35,4.643,0.03
3/13/2014,51.889999,52.099998,51.139999,51.32,44.284748,20.05,15.4,0.07,,4.561,81.91B,0.05,18.23,4.616,0.03
3/14/2014,51.25,51.419998,50.799999,51.209999,44.189823,20,15.37,0.07,,4.564,81.73B,0.05,18.2,4.607,0.03
3/17/2014,51.470001,52.189999,51.259998,51.98,44.854263,20.3,15.59,0.07,,4.571,82.96B,0.05,18.47,4.672,0.03
3/18/2014,52.080002,53.220001,51.970001,53.099998,45.820732,20.74,15.91,0.07,,4.568,84.75B,0.05,18.87,4.767,0.03
3/19/2014,53.09,53.529999,52.439999,53.110001,45.829353,20.75,15.91,0.07,,4.593,84.77B,0.05,18.87,4.768,0.03
3/20/2014,52.860001,53.799999,52.52,53.68,46.32122,20.97,16.07,0.07,,4.578,85.68B,0.05,19.07,4.817,0.03
3/21/2014,54.220001,54.73,53.09,53.459999,46.131374,20.88,16.01,0.07,,4.596,85.32B,0.05,18.99,4.798,0.03
3/24/2014,53.529999,53.619999,51.349998,51.360001,44.319263,20.06,15.41,0.07,,4.614,81.97B,0.05,18.25,4.62,0.03
3/25/2014,51.68,52.099998,51.5,51.689999,44.604023,20.19,15.51,0.07,,4.675,82.50B,0.05,18.37,4.648,0.03
3/26/2014,52,52.34,51.459999,51.5,44.440071,20.12,15.45,0.07,,4.658,82.20B,0.05,18.3,4.631,0.03
3/27/2014,51.529999,51.84,51.43,51.66,44.578136,20.18,15.5,0.07,,4.552,82.45B,0.05,18.36,4.645,0.03
3/28/2014,51.830002,52.130001,50.889999,50.98,43.991356,19.91,15.3,0.07,,4.562,81.37B,0.05,18.11,4.587,0.03
3/31/2014,51.34,51.700001,50.950001,51.400002,44.353775,20,15.33,0.07,,4.584,81.73B,0.05,17.4,4.575,0.03
4/1/2014,51.619999,52.380001,51.540001,52.099998,44.957825,20.27,15.53,0.07,,4.536,82.84B,0.05,17.64,4.634,0.03
4/2/2014,52.099998,53.41,51.990002,53.34,46.027828,20.75,15.87,0.07,,4.579,84.81B,0.05,18.06,4.737,0.03
4/3/2014,53.349998,53.830002,53.209999,53.5,46.165894,20.82,15.92,0.07,,4.565,85.07B,0.05,18.11,4.751,0.03
4/4/2014,53.779999,54.439999,52.049999,52.200001,45.044106,20.31,15.56,0.07,,4.59,83.00B,0.05,17.67,4.642,0.03
4/7/2014,51.68,52.310001,49.650002,50.619999,43.680702,19.7,15.11,0.07,,4.279,80.49B,0.05,17.14,4.51,0.03
4/8/2014,50.349998,50.869999,48.93,49.099998,42.369076,19.11,14.69,0.07,,4.151,78.07B,0.05,16.62,4.383,0.03
4/9/2014,49.490002,50.759998,49.259998,50.630001,43.689339,19.7,15.12,0.07,,4.28,80.51B,0.05,17.14,4.511,0.03
4/10/2014,50.080002,50.27,47.290001,47.349998,40.858974,18.42,14.2,0.08,,4.003,75.29B,0.05,16.03,4.236,0.03
4/11/2014,46.580002,47.209999,45.5,46.459999,40.44978,18.08,13.95,0.08,,3.928,73.87B,0.06,15.73,4.162,0.03
4/14/2014,47.099998,47.5,46.209999,46.830002,40.771908,18.22,14.05,0.08,,3.959,74.46B,0.05,15.85,4.193,0.03
4/15/2014,47.419998,48.09,46.759998,47.860001,41.668667,18.62,14.34,0.07,,4.046,76.10B,0.05,16.2,4.279,0.03
4/16/2014,48.580002,48.84,47.619999,48.119999,41.895035,18.72,14.41,0.07,,4.068,76.51B,0.05,16.29,4.301,0.03
4/17/2014,47.919998,48.779999,47.720001,48.549999,42.269409,18.89,14.53,0.07,,4.104,77.20B,0.05,16.44,4.337,0.03
4/21/2014,48.5,49.450001,48.400002,49.43,43.035561,19.23,14.78,0.07,,4.179,78.60B,0.05,16.73,4.41,0.03
4/22/2014,49.490002,50.419998,49.349998,50.009998,43.540531,19.46,14.94,0.07,,4.228,79.52B,0.05,16.93,4.459,0.03
4/23/2014,50.139999,50.259998,49.389999,50.139999,43.653713,19.51,14.98,0.07,,4.239,79.73B,0.05,16.97,4.47,0.03
4/24/2014,50.130001,50.130001,49,49.32,42.939789,19.19,14.75,0.07,,4.169,78.42B,0.05,16.7,4.401,0.03
4/25/2014,50.209999,50.98,48.950001,49.139999,42.783089,19.12,14.7,0.07,,4.154,78.14B,0.05,16.64,4.386,0.03
4/28/2014,49.549999,50.919998,49.5,50.869999,44.28928,19.79,15.18,0.07,,4.3,80.89B,0.05,17.22,4.531,0.03
4/29/2014,50.939999,51.529999,50.759998,51.369999,44.724598,19.99,15.32,0.07,,4.343,81.68B,0.05,17.39,4.572,0.03
4/30/2014,51.380001,52.169998,51,52.080002,45.342754,20.26,15.52,0.07,,4.403,82.81B,0.05,17.63,4.632,0.03
1-May-14,65.260002,65.309998,62.73,64.25,57.683964,57.37,36.92,0.04,,5.061,102.36B,0.02,74.33,5.368,0.03
5/1/2014,51.889999,52.099998,51.41,51.610001,44.933556,0.08,5.39,0.88,,4.363,82.06B,0.05,17.47,4.593,0.03
2-May-14,64.309998,66.370003,64.139999,66.07,59.317966,58.99,37.9,0.04,,5.204,105.25B,0.02,76.44,5.51,0.03
5/2/2014,51.41,51.720001,51,51.18,44.559177,9.91,5.27,0.94,,4.327,81.38B,0.05,17.33,4.557,0.03
5-May-14,66.019997,66.660004,64.860001,65.019997,58.375271,58.05,37.34,0.04,,5.121,103.58B,0.02,75.22,5.428,0.03
5/5/2014,50.990002,51.369999,50.310001,51.360001,44.715897,9.98,5.32,0.91,,4.342,81.67B,0.05,17.39,4.572,0.03
6-May-14,64.599998,66.489998,64.199997,66.489998,59.695049,59.37,38.13,0.04,,5.237,105.92B,0.02,76.92,5.542,0.03
5/6/2014,51.200001,51.299999,50.830002,50.91,44.324108,9.81,5.19,0.97,,4.304,80.95B,0.05,17.23,4.534,0.03
7-May-14,65.699997,66.18,65.510002,65.629997,58.922935,58.6,37.66,0.04,,5.169,104.55B,0.02,75.93,5.476,0.03
5/7/2014,52.380001,52.869999,51.27,52.790001,45.960907,0.54,5.72,0.73,,4.463,83.94B,0.05,17.87,4.691,0.03
8-May-14,65.389999,65.919998,64.32,64.660004,58.052071,57.73,37.14,0.04,,5.093,103.01B,0.02,74.81,5.4,0.03
5/8/2014,52.689999,53.09,51.959999,52.150002,45.403706,0.29,5.54,0.81,,4.409,82.92B,0.05,17.65,4.638,0.03
5/9/2014,52.07,52.349998,51.080002,52.259998,45.499466,0.33,5.57,0.79,,4.418,83.10B,0.05,17.69,4.647,0.03
5/12/2014,52.360001,52.560001,52.220001,52.369999,45.595242,20.38,15.6,0.01,,4.427,83.27B,0.05,17.73,4.656,0.03
5/13/2014,52.450001,52.5,51.919998,52.200001,45.447235,20.31,15.56,0.01,,4.413,83.00B,0.05,17.67,4.642,0.03
5/14/2014,52.23,53,52.080002,52.869999,46.030556,20.57,15.74,0.01,,4.47,84.07B,0.05,17.9,4.698,0.03
5/15/2014,52.959999,53.07,52.419998,52.689999,45.87384,20.5,15.69,0.01,,4.454,83.78B,0.05,17.84,4.683,0.03
5/16/2014,52.650002,52.970001,52.41,52.93,46.08279,20.6,15.76,0.01,,4.475,84.16B,0.05,17.92,4.703,0.03
5/19/2014,52.84,54.209999,52.709999,54.110001,47.110149,21.05,16.09,0.01,,4.574,86.04B,0.05,18.32,4.802,0.03
5/20/2014,53.860001,53.93,53.310001,53.540001,46.613884,20.83,15.93,0.01,,4.526,85.13B,0.05,18.12,4.754,0.03
5/21/2014,53.5,53.84,53.099998,53.27,46.378811,20.73,15.86,0.01,,4.503,84.70B,0.05,18.03,4.731,0.03
5/22/2014,53.290001,54.34,52.939999,53.630001,46.692234,20.87,15.96,0.01,,4.534,85.28B,0.05,18.16,4.761,0.03
5/23/2014,53.939999,54.380001,53.84,53.950001,46.970844,20.99,16.05,0.01,,4.561,85.78B,0.05,18.26,4.788,0.03
5/27/2014,54.200001,54.200001,53.779999,53.990002,47.005672,21.01,16.06,0.01,,4.564,85.85B,0.05,18.28,4.792,0.03
5/28/2014,53.959999,54.610001,53.82,54.07,47.075317,21.04,16.08,0.01,,4.571,85.97B,0.05,18.3,4.798,0.03
5/29/2014,54.099998,54.450001,53.75,54.029999,47.040489,21.02,16.07,0.01,,4.568,85.91B,0.05,18.29,4.795,0.03
5/30/2014,53.98,54.43,53.889999,54.330002,47.301693,21.14,16.15,0.01,,4.593,86.39B,0.05,18.39,4.82,0.03
6/2/2014,54.43,54.950001,53.91,54.150002,47.144966,21.07,16.1,0.01,,4.578,86.10B,0.05,18.33,4.805,0.03
6/3/2014,54.060001,54.470001,53.869999,54.369999,47.336517,21.16,16.16,0.01,,4.596,86.45B,0.05,18.41,4.823,0.03
6/4/2014,53.919998,54.639999,53.669998,54.580002,47.519348,21.24,16.22,0.01,,4.614,86.79B,0.05,18.48,4.841,0.03
6/5/2014,54.549999,55.32,54.360001,55.299999,48.146206,21.52,16.42,0,,4.675,87.93B,0.05,18.72,4.901,0.03
6/6/2014,55.32,55.400002,54.889999,55.099998,47.97208,21.44,16.37,0,,4.658,87.61B,0.05,18.65,4.884,0.03
6/9/2014,54.419998,54.880001,53.720001,53.84,46.875072,20.95,16.01,0.01,,4.552,85.61B,0.05,18.23,4.779,0.03
6/10/2014,53.139999,54.080002,52.290001,53.970001,46.988258,21,16.05,0.07,,4.562,85.82B,0.05,18.27,4.79,0.03
6/11/2014,53.849998,54.700001,53.75,54.23,47.214611,21.1,16.12,0.07,,4.584,86.23B,0.05,18.36,4.812,0.03
6/12/2014,54.220001,54.25,53.459999,53.66,46.718353,20.88,15.96,0.07,,4.536,85.32B,0.05,18.17,4.764,0.03
6/13/2014,53.669998,54.310001,53.439999,54.16,47.153675,21.07,16.1,0.07,,4.579,86.12B,0.05,18.33,4.806,0.03
6/16/2014,54.18,54.310001,53.450001,54,47.014381,21.01,16.06,0.07,,4.565,85.86B,0.05,18.28,4.792,0.03
6/17/2014,54.490002,54.540001,53.849998,54.299999,47.275566,21.13,16.14,0.07,,4.59,86.34B,0.05,18.38,4.817,0.03
6/18/2014,54.27,54.610001,54,54.57,47.510632,21.23,16.22,0.07,,4.613,86.77B,0.05,18.47,4.84,0.03
6/19/2014,54.139999,54.810001,53.919998,54.189999,47.179798,21.09,16.11,0.07,,4.581,86.17B,0.05,18.34,4.808,0.03
6/20/2014,55.619999,55.619999,53.16,53.299999,46.404926,20.74,15.86,0.07,,4.506,84.75B,0.05,18.04,4.734,0.03
6/23/2014,53.759998,54.400002,53.540001,53.75,46.796715,20.91,15.99,0.07,,4.544,85.47B,0.05,18.2,4.772,0.03
6/24/2014,53.740002,53.950001,53.43,53.59,46.657413,20.85,15.94,0.07,,4.53,85.21B,0.05,18.14,4.758,0.03
6/25/2014,53.52,55.790001,53.400002,55,47.88501,21.4,16.34,0.06,,4.65,87.45B,0.05,18.62,4.876,0.03
6/26/2014,55.07,56.540001,54.970001,56.509998,49.199665,21.99,16.76,0.06,,4.777,89.85B,0.05,19.13,5.002,0.03
6/27/2014,56.580002,56.900002,56.279999,56.790001,49.443455,22.1,16.84,0.06,,4.801,90.30B,0.05,19.22,5.026,0.03
6/30/2014,56.509998,56.889999,56.099998,56.439999,49.138721,21.79,16.45,0.06,,4.713,89.84B,0.05,17.22,4.898,0.03
7/1/2014,56.419998,57.200001,56.169998,56.889999,49.530518,21.97,16.57,0,,4.75,90.55B,0.05,17.35,4.935,0.03
7/2/2014,57.459999,58.110001,56.919998,58.110001,50.59269,22.44,16.91,0,,4.852,92.49B,0.04,17.73,5.036,0.03
7/3/2014,57.900002,58.27,57.650002,58.220001,50.688457,22.48,16.94,0,,4.861,92.67B,0.04,17.76,5.045,0.03
7/7/2014,57.91,58.150002,57.389999,57.400002,49.974533,22.16,16.71,0,,4.793,91.36B,0.05,17.51,4.978,0.03
7/8/2014,56.68,56.970001,55.48,55.689999,48.485748,21.5,16.24,0,,4.65,88.64B,0.05,16.99,4.836,0.03
7/9/2014,55.560001,55.639999,54.82,55.009998,47.893715,21.24,16.05,0.01,,4.593,87.56B,0.05,16.78,4.78,0.03
7/10/2014,54.5,55.880001,54.279999,55.790001,48.572819,21.54,16.26,0.06,,4.658,88.80B,0.05,17.02,4.844,0.03
7/11/2014,55.34,56.599998,54.48,54.959999,48.213142,21.22,16.03,0.07,,4.589,87.48B,0.05,16.76,4.776,0.03
7/14/2014,53.889999,55.049999,53.720001,54.849998,48.116653,21.18,16,0.07,,4.58,87.30B,0.05,16.73,4.767,0.03
7/15/2014,54.52,54.689999,53.389999,53.439999,46.879734,20.63,15.61,0.07,,4.462,85.06B,0.05,16.3,4.65,0.03
7/16/2014,53.25,53.669998,51.82,53.650002,47.063961,20.71,15.67,0.07,,4.48,85.39B,0.05,16.37,4.668,0.03
7/17/2014,53.209999,55,52.880001,53.52,46.949924,20.66,15.64,0.07,,4.469,85.19B,0.05,16.33,4.657,0.03
7/18/2014,53,55.119999,53,54.91,48.169277,21.2,16.02,0.07,,4.585,87.40B,0.05,16.75,4.772,0.03
7/21/2014,54.139999,54.450001,53.91,54,47.370998,20.85,15.77,0.07,,4.509,85.95B,0.05,16.47,4.697,0.03
7/22/2014,53.82,54.380001,53.75,54.049999,47.41486,20.87,15.78,0.07,,4.513,86.03B,0.05,16.49,4.701,0.03
7/23/2014,54.48,54.810001,54.07,54.48,47.792072,21.03,15.9,0.07,,4.549,86.72B,0.05,16.62,4.736,0.03
7/24/2014,54.220001,54.560001,53.970001,54.080002,47.441181,20.88,15.79,0.07,,4.516,86.08B,0.05,16.5,4.703,0.03
7/25/2014,54.400002,54.490002,53.029999,53.18,46.651657,20.53,15.54,0.07,,4.44,84.65B,0.05,16.22,4.629,0.03
7/28/2014,53.419998,54,53.169998,53.740002,47.142906,20.75,15.7,0.07,,4.487,85.54B,0.05,16.39,4.675,0.03
7/29/2014,53.549999,53.66,53.240002,53.43,46.870968,20.63,15.61,0.07,,4.461,85.04B,0.05,16.3,4.65,0.03
7/30/2014,53.279999,53.889999,53.029999,53.75,47.151688,20.75,15.7,0.07,,4.488,85.55B,0.05,16.4,4.676,0.03
7/31/2014,53.130001,53.400002,52.299999,52.34,45.914776,20.21,15.31,0.07,,4.37,83.31B,0.05,15.97,4.559,0.03
8/1/2014,52.029999,52.639999,51.75,52.48,46.03759,20.26,15.35,0.01,,4.382,83.53B,0.05,16.01,4.571,0.03
8/4/2014,52.580002,53.400002,52.369999,53.290001,46.748158,20.58,15.57,0.01,,4.45,84.82B,0.05,16.26,4.638,0.03
8/5/2014,52.77,53.189999,52.450001,52.790001,46.309536,20.38,15.43,0.01,,4.408,84.03B,0.05,16.1,4.597,0.03
8/6/2014,51.48,52.66,51.369999,52.049999,45.660378,20.1,15.23,0.01,,4.346,82.85B,0.05,15.88,4.535,0.03
8/7/2014,51.59,52.709999,51.419998,52.43,45.99374,20.24,15.33,0.01,,4.378,83.45B,0.05,15.99,4.567,0.03
8/8/2014,52.720001,52.889999,52.290001,52.82,46.335846,20.39,15.44,0.01,,4.41,84.07B,0.05,16.11,4.599,0.03
8/11/2014,53,53.650002,52.77,53.310001,46.765701,20.58,15.58,0.07,,4.451,84.85B,0.05,16.26,4.64,0.03
8/12/2014,53.220001,53.299999,52.57,52.84,46.353394,20.4,15.45,0.07,,4.412,84.11B,0.05,16.12,4.601,0.03
8/13/2014,52.970001,53.639999,52.75,53.599998,47.0201,20.7,15.66,0.07,,4.476,85.32B,0.05,16.35,4.664,0.03
8/14/2014,53.619999,54.23,53.529999,54.189999,47.53767,20.92,15.82,0.07,,4.525,86.25B,0.05,16.53,4.712,0.03
8/15/2014,54.34,54.59,53.580002,53.900002,47.283272,20.81,15.74,0.07,,4.5,85.79B,0.05,16.44,4.688,0.03
8/18/2014,54.389999,54.52,53.84,54.310001,47.642944,20.97,15.85,0.07,,4.535,86.45B,0.05,16.57,4.722,0.03
8/19/2014,54.48,55.310001,54.18,55.290001,48.50264,21.35,16.13,0.06,,4.617,88.01B,0.05,16.87,4.803,0.03
8/20/2014,54.82,55.18,54.689999,55.060001,48.300877,21.26,16.06,0.07,,4.597,87.64B,0.05,16.8,4.784,0.03
8/21/2014,54.790001,55.119999,54.68,54.959999,48.213142,21.22,16.03,0.07,,4.589,87.48B,0.05,16.76,4.776,0.03
8/22/2014,54.869999,55.27,54.360001,55.200001,48.423687,21.31,16.1,0.07,,4.609,87.86B,0.05,16.84,4.796,0.03
8/25/2014,55.380001,55.919998,55.18,55.869999,49.011433,21.57,16.29,0.06,,4.665,88.93B,0.05,17.04,4.851,0.03
8/26/2014,55.68,55.939999,55.639999,55.75,48.90617,21.53,16.25,0.06,,4.655,88.74B,0.05,17.01,4.841,0.03
8/27/2014,55.849998,55.849998,55.400002,55.700001,48.862309,21.51,16.24,0.06,,4.651,88.66B,0.05,16.99,4.837,0.03
8/28/2014,55.52,55.68,55.25,55.599998,48.774582,21.47,16.21,0.06,,4.642,88.50B,0.05,16.96,4.829,0.03
8/29/2014,55.75,55.799999,55.240002,55.279999,48.493862,21.34,16.12,0.06,,4.616,87.99B,0.05,16.86,4.802,0.03
9/2/2014,55.43,55.529999,54.959999,55.07,48.309643,21.26,16.07,0.07,,4.598,87.65B,0.05,16.8,4.785,0.03
9/3/2014,55.16,55.529999,54.830002,55.509998,48.695625,21.43,16.19,0.06,,4.635,88.36B,0.05,16.93,4.821,0.03
9/4/2014,55.360001,55.599998,55.09,55.540001,48.721958,21.44,16.2,0.06,,4.638,88.40B,0.05,16.94,4.824,0.03
9/5/2014,55.490002,55.939999,54.869999,55.939999,49.07283,21.6,16.31,0.06,,4.671,89.04B,0.05,17.06,4.857,0.03
9/8/2014,55.779999,55.950001,55.369999,55.57,48.748272,21.46,16.2,0.06,,4.64,88.45B,0.05,16.95,4.826,0.03
9/9/2014,55.529999,57.18,55.43,56.950001,49.958858,21.99,16.59,0.06,,4.755,90.65B,0.05,17.37,4.94,0.03
9/10/2014,56.900002,57.32,56.509998,57.189999,50.169388,22.08,16.65,0.06,,4.775,91.03B,0.05,17.45,4.96,0.03
9/11/2014,57,57.880001,56.849998,57.849998,50.748375,22.34,16.84,0.06,,4.83,92.08B,0.04,17.65,5.015,0.03
9/12/2014,57.849998,58.77,57.740002,57.880001,50.774689,22.35,16.84,0.06,,4.833,92.13B,0.04,17.66,5.017,0.03
9/15/2014,57.75,58.150002,57.470001,57.93,50.818554,22.37,16.86,0.06,,4.837,92.21B,0.04,17.67,5.021,0.03
9/16/2014,57.630001,58.700001,57.459999,58.599998,51.4063,22.63,17.04,0.06,,4.893,93.27B,0.04,17.88,5.077,0.03
9/17/2014,58.889999,60.02,58.75,59.619999,52.301086,23.02,17.33,0.06,,4.978,94.90B,0.04,18.19,5.161,0.03
9/18/2014,59.599998,59.650002,59.099998,59.450001,52.151955,22.95,17.28,0.06,,4.964,94.63B,0.04,18.13,5.147,0.03
9/19/2014,59.84,59.93,59.009998,59.060001,51.809837,22.8,17.17,0.06,,4.931,94.01B,0.04,18.02,5.115,0.03
9/22/2014,59.23,59.299999,58.41,58.709999,51.502792,22.67,17.08,0.06,,4.902,93.45B,0.04,17.91,5.086,0.03
9/23/2014,56.799999,58.27,56.599998,57.560001,50.493969,22.22,16.76,0.06,,4.806,91.62B,0.05,17.56,4.991,0.03
9/24/2014,57.66,59.349998,57.610001,59.049999,51.80106,22.8,17.17,0.06,,4.93,93.99B,0.04,18.01,5.114,0.03
9/25/2014,58.470001,59.5,57.970001,58,50.879959,22.39,16.88,0.06,,4.843,92.32B,0.04,17.69,5.027,0.03
9/26/2014,58.540001,59.240002,58.099998,59.189999,51.923874,22.85,17.21,0.06,,4.942,94.21B,0.04,18.06,5.126,0.03
9/29/2014,58.139999,58.830002,57.939999,58.52,51.336124,22.59,17.02,0.06,,4.886,93.15B,0.04,17.85,5.07,0.03
9/30/2014,58.259998,58.810001,57.73,57.759998,50.669422,25.11,19.02,0.06,,4.738,92.03B,0.04,19.81,5.051,0.03
10/1/2014,57.93,57.939999,56.959999,57.23,50.204479,24.88,18.86,0.01,,4.694,91.18B,0.04,19.63,5.008,0.03
10/2/2014,57.540001,57.700001,56.139999,56.669998,49.713226,24.64,18.69,0.01,,4.648,90.29B,0.04,19.44,4.962,0.03
10/3/2014,57.419998,58.779999,57.34,58.689999,51.485252,25.52,19.3,0.01,,4.814,93.51B,0.04,20.13,5.126,0.03
10/6/2014,58.59,58.990002,57.66,57.810001,50.71328,25.13,19.03,0.01,,4.742,92.11B,0.04,19.83,5.055,0.03
10/7/2014,57.599998,57.599998,56.509998,56.650002,49.695679,24.63,18.68,0.01,,4.647,90.26B,0.04,19.43,4.961,0.03
10/8/2014,56.540001,58.450001,56.18,58.34,51.178219,25.37,19.2,0.01,,4.785,92.95B,0.04,20.01,5.098,0.03
10/9/2014,58.52,58.549999,56.709999,56.720001,49.757095,24.66,18.7,0.01,,4.652,90.37B,0.04,19.46,4.966,0.03
10/10/2014,55.990002,56.669998,54.950001,54.970001,48.581665,23.9,18.17,0.06,,4.509,87.58B,0.04,18.86,4.824,0.03
10/13/2014,54.880001,55.150002,53.580002,53.619999,47.388546,23.31,17.75,0.06,,4.398,85.43B,0.04,18.39,4.715,0.03
10/14/2014,53.59,54.84,53.02,54.130001,47.839275,23.53,17.91,0.06,,4.44,86.24B,0.04,18.57,4.756,0.03
10/15/2014,52.330002,55.720001,52.060001,54.630001,48.281174,23.75,18.06,0.06,,4.481,87.04B,0.04,18.74,4.797,0.03
10/16/2014,55.799999,55.900002,52.84,52.900002,46.75222,23,17.53,0.06,,4.339,84.28B,0.04,18.14,4.656,0.03
10/17/2014,53.779999,53.900002,52.900002,53.369999,47.167599,23.2,17.68,0.06,,4.378,85.03B,0.04,18.31,4.694,0.03
10/20/2014,52.560001,54.59,52.25,54.41,48.086739,23.66,17.99,0.06,,4.463,86.69B,0.04,18.66,4.779,0.03
10/21/2014,55.299999,56.450001,55.02,56.290001,49.748253,24.47,18.57,0.06,,4.617,89.68B,0.04,19.31,4.931,0.03
10/22/2014,56.959999,57.450001,56.259998,56.900002,50.287365,24.74,18.76,0.06,,4.667,90.66B,0.04,19.52,4.981,0.03
10/23/2014,58.099998,59.700001,57.880001,59.52,52.602871,25.88,19.56,0.06,,4.882,94.83B,0.04,20.42,5.194,0.03
10/24/2014,59.34,60.41,59.34,60.290001,53.28339,26.21,19.79,0.06,,4.945,96.06B,0.04,20.68,5.256,0.03
10/27/2014,60.349998,60.98,60.209999,60.490002,53.460155,26.3,19.85,0.06,,4.962,96.38B,0.04,20.75,5.272,0.03
10/28/2014,60.759998,61.130001,60.439999,60.93,53.849022,26.49,19.99,0.05,,4.998,97.08B,0.04,20.9,5.308,0.03
10/29/2014,60.990002,60.990002,59.360001,59.98,53.009418,26.08,19.7,0.06,,4.92,95.56B,0.04,20.57,5.231,0.03
10/30/2014,60,61.43,59.91,61.18,54.069965,26.6,20.07,0.05,,5.018,97.48B,0.04,20.99,5.328,0.03
10/31/2014,63.060001,63.990002,62.369999,63.459999,56.084991,27.59,20.76,0.05,,5.205,101.11B,0.04,21.77,5.514,0.03
11/3/2014,63.66,63.900002,62.939999,63.25,55.899399,27.5,20.7,0,,5.188,100.77B,0.04,21.7,5.497,0.03
11/4/2014,63.209999,63.610001,62.32,62.66,55.377968,27.24,20.52,0,,5.14,99.83B,0.04,21.49,5.449,0.03
11/5/2014,63.490002,63.669998,62.200001,62.540001,55.271908,27.19,20.48,0,,5.13,99.64B,0.04,21.45,5.439,0.03
11/6/2014,62.75,63.389999,62.419998,62.709999,55.422157,27.27,20.53,0,,5.144,99.91B,0.04,21.51,5.453,0.03
11/7/2014,62.310001,62.330002,61.310001,61.5,54.352776,26.74,20.16,0,,5.044,97.99B,0.04,21.09,5.354,0.03
11/10/2014,61.990002,64.059998,61.869999,63.790001,56.37664,27.73,20.86,0.05,,5.232,101.63B,0.04,21.88,5.54,0.03
11/11/2014,63.689999,64.199997,63.5,63.849998,56.429668,27.76,20.88,0.05,,5.237,101.73B,0.04,21.9,5.545,0.03
11/12/2014,63.560001,64.019997,63.560001,63.759998,56.350128,27.72,20.85,0.05,,5.23,101.59B,0.04,21.87,5.538,0.03
11/13/2014,64.25,64.790001,63.400002,63.630001,56.235237,27.67,20.81,0.05,,5.219,101.38B,0.04,21.83,5.528,0.03
11/14/2014,63.98,64,63.130001,64,56.562233,27.83,20.93,0.05,,5.25,101.97B,0.04,21.95,5.558,0.03
11/17/2014,64.080002,65.410004,64.029999,65.040001,57.481373,28.28,21.25,0.05,,5.335,103.63B,0.04,22.31,5.642,0.03
11/18/2014,64.779999,66.239998,64.779999,66.050003,58.373993,28.72,21.55,0.05,,5.418,105.24B,0.03,22.66,5.724,0.03
11/19/2014,65.879997,66.150002,65.220001,65.5,57.887913,28.48,21.39,0.05,,5.373,104.36B,0.04,22.47,5.679,0.03
11/20/2014,65.040001,65.68,64.93,65.190002,57.613941,28.34,21.29,0.05,,5.347,103.86B,0.04,22.36,5.654,0.03
11/21/2014,66.410004,67.360001,65.75,67.360001,59.531765,29.29,21.96,0.05,,5.525,107.32B,0.03,23.1,5.83,0.02
11/24/2014,67.400002,68.059998,67.400002,67.779999,59.902939,29.47,22.08,0.05,,5.56,107.99B,0.03,23.25,5.864,0.02
11/25/2014,67.639999,68.209999,67.150002,68.059998,60.150398,29.59,22.17,0.05,,5.583,108.44B,0.03,23.34,5.887,0.02
11/26/2014,68.339996,68.860001,67.879997,68.699997,60.716026,29.87,22.36,0.05,,5.635,109.46B,0.03,23.56,5.939,0.02
11/28/2014,69,69.480003,68.889999,69.199997,61.157909,30.09,22.52,0.05,,5.676,110.25B,0.03,23.74,5.98,0.02
12/1/2014,69.080002,69.5,68.830002,69.110001,61.078369,30.05,22.49,0.01,,5.669,110.11B,0.03,23.71,5.972,0.02
12/2/2014,68.879997,69.489998,68.650002,69.269997,61.219772,30.12,22.54,0.01,,5.682,110.37B,0.03,23.76,5.986,0.02
12/3/2014,69.169998,69.480003,68.410004,68.5,60.539265,29.78,22.3,0.01,,5.619,109.14B,0.03,23.5,5.923,0.02
12/4/2014,68.349998,69.860001,68.290001,69.57,61.484917,30.25,22.63,0.01,,5.706,110.84B,0.03,23.86,6.01,0.02
12/5/2014,69.519997,70.169998,69.339996,69.709999,61.608646,30.31,22.67,0.01,,5.718,111.07B,0.03,23.91,6.021,0.02
12/8/2014,69.809998,70.760002,69.349998,69.419998,61.352345,30.18,22.59,0.01,,5.694,110.60B,0.03,23.81,5.998,0.02
12/9/2014,68.209999,69.190002,67.610001,69.139999,61.104893,30.06,22.5,0.01,,5.671,110.16B,0.03,23.72,5.975,0.02
12/10/2014,69.440002,69.440002,67.529999,67.580002,59.726192,29.38,22.02,0.05,,5.543,107.67B,0.03,23.18,5.848,0.02
12/11/2014,66.480003,67.959999,66.239998,67.029999,59.240112,29.14,21.85,0.05,,5.498,106.80B,0.03,22.99,5.804,0.02
12/12/2014,66.529999,67.169998,65.010002,65.269997,57.684635,28.38,21.32,0.05,,5.354,103.99B,0.04,22.39,5.661,0.03
12/15/2014,65.75,66.470001,64.809998,65.620003,57.993969,28.53,21.42,0.05,,5.382,104.55B,0.04,22.51,5.689,0.03
